age,job,marital,education,race,default,balance,housing,contact,duration,contactndays,signed up,gender
51,technician,married,secondary,hispanic,no,58,yes,cellular,128,-1,0,m
41,management,married,tertiary,white,no,-608,yes,cellular,12,-1,0,f
37,blue-collar,single,secondary,white,no,6281,yes,cellular,242,-1,0,m
44,services,divorced,secondary,hispanic,no,240,yes,unknown,155,-1,0,f
58,blue-collar,married,secondary,white,no,2592,yes,unknown,249,-1,0,f
39,blue-collar,single,primary,white,no,-100,yes,cellular,159,358,0,f
53,blue-collar,married,primary,black,no,358,yes,unknown,384,-1,0,m
53,retired,married,secondary,black,no,665,yes,cellular,371,-1,1,m
40,housemaid,married,primary,black,no,118,yes,cellular,162,-1,0,f
32,technician,single,secondary,asian,no,116,yes,cellular,718,-1,1,f
58,blue-collar,married,primary,asian,no,630,yes,cellular,59,174,0,f
34,management,single,tertiary,asian,no,0,yes,unknown,311,-1,0,m
31,admin.,single,primary,white,no,-263,yes,unknown,208,-1,0,m
49,services,married,primary,hispanic,no,4713,yes,telephone,33,-1,0,f
38,technician,married,secondary,hispanic,no,976,yes,cellular,32,308,0,m
44,blue-collar,married,primary,black,no,143,yes,unknown,153,-1,0,m
37,management,married,tertiary,asian,no,1639,yes,cellular,207,272,0,f
24,student,single,secondary,hispanic,no,2726,yes,unknown,283,-1,0,m
47,technician,divorced,secondary,asian,no,699,yes,unknown,182,-1,0,m
31,management,divorced,tertiary,asian,no,1742,yes,cellular,156,-1,0,f
28,self-employed,married,tertiary,black,no,232,yes,cellular,219,-1,0,m
43,technician,married,secondary,hispanic,no,310,yes,unknown,291,-1,0,f
60,management,married,primary,asian,no,-70,yes,cellular,65,-1,0,f
34,technician,married,secondary,hispanic,no,118,yes,cellular,53,262,0,m
34,services,single,secondary,black,no,4062,yes,cellular,29,-1,0,f
41,unemployed,married,primary,hispanic,no,1483,yes,unknown,227,-1,0,m
31,blue-collar,married,primary,white,no,2085,yes,unknown,488,-1,0,f
34,management,single,tertiary,black,no,4782,yes,cellular,160,277,0,f
41,unemployed,divorced,tertiary,white,no,-198,yes,cellular,165,-1,0,m
56,admin.,married,secondary,white,no,51,yes,cellular,75,-1,0,m
36,blue-collar,married,secondary,hispanic,no,3420,yes,cellular,98,-1,0,m
45,services,married,secondary,asian,no,-36,yes,unknown,389,-1,0,m
42,blue-collar,married,secondary,asian,no,0,yes,cellular,328,-1,0,f
47,admin.,married,secondary,white,no,1387,yes,cellular,158,826,0,m
51,admin.,married,primary,asian,no,2281,yes,unknown,163,-1,0,f
34,blue-collar,married,secondary,asian,no,0,yes,cellular,293,-1,0,m
26,technician,single,secondary,black,no,218,yes,unknown,436,-1,0,m
40,technician,divorced,secondary,asian,no,692,yes,unknown,58,-1,0,f
30,management,single,tertiary,white,no,365,yes,cellular,76,-1,0,f
45,blue-collar,married,secondary,white,no,96,yes,cellular,348,256,1,m
33,management,married,tertiary,white,no,431,yes,telephone,51,-1,0,f
27,admin.,married,secondary,black,no,3,yes,unknown,159,-1,0,f
42,technician,single,tertiary,black,no,671,yes,unknown,14,-1,0,f
28,admin.,single,secondary,white,no,244,yes,unknown,31,-1,0,m
54,admin.,married,secondary,hispanic,no,4028,yes,cellular,146,-1,0,f
29,management,single,tertiary,asian,no,941,yes,unknown,160,-1,0,m
35,management,married,tertiary,black,no,-273,yes,cellular,344,-1,0,m
33,admin.,single,secondary,white,no,1613,yes,unknown,565,-1,0,f
36,self-employed,married,secondary,black,no,188,yes,cellular,1046,333,1,m
49,technician,single,secondary,black,no,-120,yes,cellular,100,-1,0,m
23,services,married,secondary,asian,no,1309,yes,unknown,349,-1,0,m
29,blue-collar,single,primary,white,no,170,yes,cellular,216,-1,0,f
23,student,single,secondary,asian,no,318,yes,unknown,545,-1,0,m
33,admin.,married,secondary,white,no,0,yes,cellular,120,-1,0,f
35,technician,single,tertiary,hispanic,no,4,yes,cellular,155,-1,0,m
52,technician,married,secondary,white,no,11,yes,unknown,420,-1,0,f
34,technician,single,tertiary,black,no,586,yes,cellular,43,263,0,m
23,services,single,secondary,asian,no,292,yes,cellular,437,-1,0,f
38,admin.,divorced,secondary,black,no,308,yes,cellular,197,274,0,m
42,blue-collar,married,secondary,hispanic,no,88,yes,cellular,53,-1,0,m
44,technician,married,unknown,asian,no,185,yes,unknown,63,-1,0,m
49,management,married,tertiary,black,no,596,yes,cellular,579,-1,0,m
32,technician,single,tertiary,asian,no,127,yes,cellular,20,-1,0,m
56,management,married,tertiary,black,no,779,yes,unknown,164,-1,0,f
34,blue-collar,married,unknown,black,no,41,yes,cellular,34,-1,0,f
46,services,married,secondary,asian,no,561,yes,cellular,84,256,0,m
34,admin.,single,secondary,black,no,1880,yes,unknown,297,-1,0,f
40,blue-collar,married,secondary,hispanic,no,30,yes,unknown,168,-1,0,f
30,blue-collar,single,secondary,black,no,959,yes,cellular,375,-1,0,m
46,blue-collar,married,primary,white,no,101,yes,cellular,422,364,0,m
43,admin.,single,secondary,hispanic,no,309,yes,telephone,24,276,0,m
44,blue-collar,married,secondary,hispanic,no,560,yes,unknown,80,-1,0,f
35,technician,married,tertiary,black,no,629,yes,cellular,77,-1,0,m
23,blue-collar,single,secondary,black,no,5145,yes,unknown,229,-1,0,f
41,blue-collar,married,primary,white,no,943,yes,unknown,242,-1,0,m
43,admin.,married,secondary,asian,no,323,yes,cellular,43,369,0,m
44,services,single,secondary,white,no,532,yes,cellular,550,340,0,f
29,student,married,tertiary,hispanic,no,10596,yes,cellular,143,-1,0,m
58,retired,divorced,tertiary,white,no,2086,yes,cellular,194,-1,0,f
60,retired,divorced,primary,white,no,-137,yes,cellular,152,-1,0,m
50,blue-collar,married,unknown,asian,no,2284,yes,telephone,1088,-1,1,m
33,blue-collar,married,secondary,black,no,372,yes,unknown,132,-1,0,f
46,management,married,secondary,black,no,790,yes,cellular,365,-1,0,f
47,services,married,secondary,white,no,216,yes,cellular,104,371,0,f
33,services,single,secondary,asian,no,0,yes,cellular,174,-1,0,m
35,technician,married,tertiary,asian,no,1526,yes,unknown,138,-1,0,m
25,self-employed,single,tertiary,asian,no,931,yes,cellular,263,348,0,m
37,blue-collar,married,primary,white,no,397,yes,telephone,13,-1,0,m
43,admin.,married,secondary,black,no,672,yes,unknown,14,-1,0,f
26,self-employed,single,secondary,white,no,1242,yes,cellular,205,253,0,f
27,blue-collar,married,secondary,white,no,484,yes,cellular,210,361,0,f
32,services,single,secondary,hispanic,no,459,yes,unknown,202,-1,0,m
46,blue-collar,single,secondary,white,no,-100,yes,cellular,445,303,0,m
31,management,single,tertiary,black,no,4319,yes,cellular,515,334,0,m
37,technician,married,secondary,white,no,427,yes,unknown,335,-1,0,m
28,self-employed,single,tertiary,black,no,0,yes,cellular,479,-1,0,f
49,services,married,secondary,white,no,7019,yes,cellular,263,368,1,m
38,technician,single,tertiary,white,no,876,yes,cellular,5,355,0,f
51,management,divorced,tertiary,white,no,482,yes,unknown,178,-1,0,m
42,management,married,tertiary,hispanic,no,2665,yes,cellular,280,126,1,f
60,services,single,primary,hispanic,no,313,yes,unknown,920,-1,1,m
40,blue-collar,married,primary,asian,no,4436,yes,unknown,67,-1,0,f
42,unemployed,married,secondary,black,no,356,yes,cellular,787,356,1,m
28,admin.,married,secondary,black,no,22171,yes,unknown,85,-1,0,f
47,admin.,single,secondary,white,no,1544,yes,cellular,104,312,0,m
39,technician,married,tertiary,black,no,-204,yes,cellular,144,-1,0,f
55,technician,married,unknown,black,no,851,yes,cellular,138,270,0,m
31,services,married,secondary,black,no,-163,yes,cellular,200,-1,0,f
39,entrepreneur,married,primary,hispanic,no,437,yes,unknown,150,-1,1,m
35,entrepreneur,married,primary,hispanic,no,29397,yes,cellular,166,-1,0,f
31,blue-collar,single,secondary,white,no,350,yes,cellular,383,-1,0,f
41,management,single,tertiary,asian,no,601,yes,cellular,457,-1,0,f
48,technician,divorced,tertiary,asian,no,574,yes,unknown,341,-1,0,f
35,blue-collar,married,primary,black,no,0,yes,cellular,698,271,0,f
31,services,single,secondary,hispanic,no,183,yes,cellular,60,-1,0,m
25,self-employed,single,tertiary,white,no,42,yes,cellular,149,94,1,f
31,blue-collar,single,secondary,white,no,17,yes,cellular,296,-1,0,m
24,blue-collar,married,secondary,asian,no,9,yes,unknown,292,-1,0,m
57,housemaid,married,primary,hispanic,no,501,yes,cellular,59,-1,0,m
26,services,divorced,primary,black,no,633,yes,unknown,326,-1,0,m
36,services,married,secondary,hispanic,no,257,yes,cellular,86,-1,0,m
40,services,single,secondary,hispanic,no,19343,yes,unknown,168,-1,0,f
52,management,married,primary,hispanic,no,98,yes,cellular,402,345,0,f
50,services,married,tertiary,white,no,218,yes,unknown,388,-1,0,f
29,admin.,married,primary,asian,no,131,yes,cellular,353,-1,0,m
30,services,single,secondary,hispanic,no,85,yes,cellular,81,-1,0,m
49,admin.,married,secondary,white,no,909,yes,cellular,730,-1,0,f
36,blue-collar,single,secondary,asian,no,0,yes,cellular,569,-1,0,m
49,management,married,tertiary,hispanic,no,1093,yes,cellular,243,91,1,f
34,admin.,married,secondary,white,no,3487,yes,unknown,464,-1,0,f
36,blue-collar,married,secondary,black,no,1589,yes,cellular,345,341,0,f
45,technician,married,secondary,white,no,3944,yes,cellular,141,-1,0,f
33,admin.,single,secondary,black,no,2554,yes,telephone,77,-1,0,m
48,services,married,primary,hispanic,yes,-583,yes,unknown,25,-1,0,f
44,admin.,divorced,tertiary,hispanic,no,0,yes,cellular,96,-1,0,f
50,technician,married,secondary,hispanic,no,31,yes,telephone,251,-1,0,m
32,management,single,tertiary,white,no,1218,yes,telephone,70,-1,0,m
46,blue-collar,married,primary,asian,no,580,yes,telephone,30,-1,0,f
46,entrepreneur,married,secondary,asian,no,212,yes,cellular,332,-1,0,f
39,management,married,tertiary,black,no,9579,yes,cellular,160,-1,0,f
59,admin.,divorced,secondary,hispanic,no,3304,yes,unknown,250,-1,0,m
42,admin.,divorced,secondary,white,no,-551,yes,unknown,147,-1,0,f
26,entrepreneur,married,secondary,asian,no,321,yes,cellular,638,-1,0,m
36,management,divorced,tertiary,white,no,1406,yes,cellular,266,-1,0,f
34,technician,married,tertiary,asian,no,1611,yes,cellular,490,-1,0,m
36,technician,single,secondary,hispanic,no,279,yes,cellular,171,-1,0,f
34,blue-collar,married,primary,asian,no,170,yes,telephone,599,275,0,f
31,management,single,tertiary,white,no,2384,yes,cellular,608,-1,0,m
33,management,married,tertiary,hispanic,no,1657,yes,unknown,342,-1,0,f
39,admin.,single,secondary,asian,no,470,yes,unknown,44,-1,0,f
42,management,married,tertiary,black,no,4617,yes,cellular,543,-1,0,f
57,blue-collar,married,primary,asian,no,5949,yes,cellular,123,-1,0,f
34,admin.,married,secondary,hispanic,no,1499,yes,cellular,186,327,0,m
48,admin.,married,secondary,hispanic,no,292,yes,cellular,164,-1,0,f
58,services,married,secondary,hispanic,no,50,yes,cellular,161,-1,0,f
39,management,married,tertiary,asian,no,0,yes,cellular,301,-1,0,f
33,blue-collar,single,secondary,asian,no,16649,yes,cellular,173,-1,0,f
25,technician,single,secondary,white,no,0,yes,cellular,487,-1,0,m
36,management,single,tertiary,white,no,1869,yes,unknown,122,-1,0,f
34,blue-collar,married,secondary,asian,no,-257,yes,cellular,160,368,0,f
36,management,married,tertiary,white,no,222,yes,cellular,317,169,0,f
44,blue-collar,married,secondary,asian,no,1025,yes,unknown,200,-1,0,f
25,technician,single,secondary,asian,no,1105,yes,cellular,195,13,0,f
25,technician,single,secondary,black,no,1135,yes,unknown,396,-1,0,m
32,services,married,primary,hispanic,no,218,yes,cellular,177,-1,0,m
33,technician,single,secondary,asian,no,235,yes,cellular,352,-1,0,f
32,services,married,secondary,white,no,356,yes,cellular,56,223,0,f
36,entrepreneur,married,secondary,asian,no,13,yes,cellular,98,-1,0,f
50,blue-collar,married,tertiary,white,no,5423,yes,cellular,75,-1,0,m
37,blue-collar,divorced,secondary,white,no,811,yes,cellular,185,-1,0,f
35,entrepreneur,married,secondary,black,no,10,yes,cellular,314,-1,0,m
45,management,married,tertiary,white,no,3857,yes,cellular,195,-1,0,m
46,services,married,secondary,hispanic,no,2019,yes,unknown,357,-1,0,m
35,blue-collar,married,secondary,hispanic,no,257,yes,cellular,186,-1,0,m
24,management,single,tertiary,white,no,736,yes,cellular,442,246,1,f
26,services,married,secondary,hispanic,no,0,yes,unknown,180,-1,0,m
35,management,married,tertiary,asian,no,-65,yes,unknown,80,-1,0,m
49,blue-collar,married,unknown,asian,no,100,yes,cellular,143,347,0,f
27,admin.,single,secondary,hispanic,no,54,yes,cellular,252,-1,0,m
38,blue-collar,single,secondary,white,no,328,yes,cellular,776,349,0,f
36,blue-collar,single,secondary,white,no,3508,yes,cellular,183,266,0,m
49,management,married,tertiary,asian,no,92,yes,unknown,221,-1,0,m
52,blue-collar,married,secondary,white,no,1039,yes,telephone,146,-1,0,f
44,services,married,secondary,hispanic,no,1106,yes,telephone,239,-1,0,m
45,admin.,single,secondary,hispanic,no,946,yes,cellular,754,143,0,m
25,services,single,secondary,black,no,-371,yes,cellular,147,347,0,f
34,blue-collar,married,primary,black,no,17946,yes,cellular,258,-1,0,m
43,management,single,secondary,asian,no,1063,yes,cellular,141,-1,0,f
37,admin.,married,secondary,white,no,1207,yes,telephone,1353,138,1,m
36,blue-collar,married,unknown,hispanic,no,17983,yes,unknown,100,-1,0,m
36,services,married,secondary,white,no,1177,yes,cellular,50,-1,0,m
42,technician,married,secondary,asian,no,994,yes,cellular,453,67,1,m
31,services,married,secondary,asian,no,338,yes,cellular,155,-1,0,m
39,blue-collar,married,secondary,white,no,334,yes,telephone,575,-1,0,f
55,management,married,tertiary,white,no,926,yes,cellular,309,-1,0,m
38,management,married,tertiary,black,no,1187,yes,cellular,76,123,0,m
40,blue-collar,married,unknown,hispanic,no,1181,yes,cellular,718,189,1,f
37,blue-collar,single,secondary,white,no,1184,yes,cellular,149,-1,0,m
29,management,married,tertiary,asian,no,137,yes,unknown,1088,-1,0,m
42,technician,single,secondary,asian,no,690,yes,unknown,20,-1,0,f
37,blue-collar,married,secondary,asian,no,311,yes,unknown,135,-1,0,f
43,blue-collar,married,primary,black,no,-25,yes,cellular,254,365,0,m
57,services,married,secondary,black,no,0,yes,cellular,16,282,0,m
25,entrepreneur,married,tertiary,hispanic,no,38,yes,cellular,278,-1,0,f
32,blue-collar,married,secondary,asian,no,169,yes,cellular,291,-1,0,f
33,housemaid,married,primary,asian,no,212,yes,cellular,260,-1,0,f
54,unemployed,single,secondary,asian,no,3611,yes,cellular,81,-1,0,m
32,blue-collar,married,secondary,asian,no,35,yes,unknown,42,-1,0,f
34,services,married,secondary,white,no,-196,yes,unknown,16,-1,0,f
32,admin.,married,secondary,black,no,752,yes,cellular,519,166,1,m
42,admin.,single,secondary,hispanic,no,664,yes,cellular,113,-1,0,m
30,management,single,tertiary,asian,no,485,yes,cellular,89,-1,0,m
46,blue-collar,married,primary,asian,no,0,yes,telephone,30,304,0,f
52,blue-collar,divorced,secondary,asian,no,1912,yes,cellular,123,-1,0,f
35,management,married,tertiary,asian,no,552,yes,cellular,222,-1,0,f
51,management,divorced,tertiary,asian,no,0,yes,cellular,534,-1,0,m
49,services,married,secondary,white,no,2416,yes,cellular,1366,-1,1,m
46,admin.,married,secondary,asian,no,0,yes,cellular,87,185,0,f
38,blue-collar,married,secondary,hispanic,no,757,yes,unknown,133,-1,0,m
41,blue-collar,divorced,primary,hispanic,no,320,yes,unknown,511,-1,0,f
35,blue-collar,single,secondary,white,no,0,yes,cellular,237,368,0,f
43,blue-collar,married,secondary,hispanic,no,1927,yes,cellular,149,152,0,m
28,blue-collar,single,secondary,hispanic,yes,-2,yes,cellular,172,364,0,f
39,management,single,tertiary,white,no,30,yes,cellular,201,-1,0,f
42,services,married,secondary,asian,no,3689,yes,unknown,363,-1,0,f
29,management,single,tertiary,asian,no,1273,yes,cellular,44,-1,0,m
46,management,married,tertiary,white,no,9678,yes,cellular,318,-1,0,f
42,blue-collar,married,primary,black,no,1978,yes,cellular,68,-1,0,f
35,management,married,tertiary,black,no,2123,yes,cellular,54,273,0,m
34,blue-collar,married,secondary,asian,no,0,yes,unknown,111,-1,0,f
28,management,single,tertiary,asian,no,1584,yes,cellular,222,-1,1,f
35,blue-collar,single,primary,white,no,293,yes,unknown,521,-1,0,m
42,unemployed,divorced,secondary,asian,no,193,yes,unknown,262,-1,0,m
51,blue-collar,married,primary,asian,no,581,yes,cellular,282,-1,0,m
33,management,married,tertiary,white,no,8339,yes,cellular,335,165,0,m
49,housemaid,married,primary,asian,no,249,yes,cellular,450,-1,0,m
33,unemployed,single,tertiary,black,no,157,yes,unknown,897,-1,0,m
43,services,married,secondary,black,no,43,yes,cellular,199,-1,0,f
28,blue-collar,single,secondary,white,no,352,yes,unknown,125,-1,0,f
31,management,single,tertiary,white,no,1852,yes,unknown,170,-1,0,f
28,housemaid,single,secondary,hispanic,no,1,yes,cellular,395,-1,0,m
44,blue-collar,married,secondary,white,no,837,yes,cellular,218,-1,0,f
46,services,married,primary,white,no,179,yes,unknown,1778,-1,0,m
29,blue-collar,single,primary,asian,no,213,yes,unknown,2653,-1,1,m
32,services,married,secondary,black,no,180,yes,telephone,45,-1,0,m
31,management,married,tertiary,hispanic,no,256,yes,cellular,28,-1,0,m
52,admin.,married,secondary,hispanic,no,146,yes,cellular,108,-1,0,m
34,blue-collar,married,secondary,white,no,750,yes,unknown,204,-1,0,f
34,services,married,secondary,white,no,6662,yes,cellular,308,-1,0,f
55,blue-collar,divorced,unknown,asian,no,276,yes,cellular,35,-1,0,m
25,blue-collar,single,secondary,hispanic,yes,15,yes,telephone,44,-1,0,f
30,admin.,single,secondary,white,no,705,yes,unknown,235,-1,0,m
35,technician,married,secondary,hispanic,no,650,yes,cellular,241,349,0,m
36,management,single,tertiary,black,no,832,yes,cellular,237,-1,0,m
44,housemaid,married,primary,black,no,0,yes,telephone,224,-1,0,m
49,services,married,secondary,black,no,-301,yes,cellular,187,-1,0,f
39,blue-collar,married,secondary,black,no,661,yes,cellular,84,267,0,m
42,blue-collar,married,secondary,white,no,476,yes,unknown,93,-1,0,m
33,management,single,tertiary,white,no,2485,yes,cellular,91,-1,0,m
52,services,married,tertiary,asian,no,2801,yes,unknown,311,-1,0,f
55,services,divorced,secondary,white,no,322,yes,cellular,342,-1,0,m
28,blue-collar,single,tertiary,white,no,727,yes,unknown,144,-1,0,m
51,services,divorced,secondary,hispanic,no,12,yes,cellular,150,-1,0,m
27,blue-collar,single,secondary,white,no,6010,yes,unknown,604,-1,0,f
41,technician,married,tertiary,asian,no,816,yes,cellular,520,319,0,m
39,technician,married,secondary,asian,no,214,yes,unknown,386,-1,0,f
41,management,single,tertiary,hispanic,no,-24,yes,cellular,437,-1,0,f
